epochs,QLearning_random_win_pct,QLearning_random_time,QLearning_QLearning_win_pct,QLearning_QLearning_time,QLearning_ab-weighted-diff_win_pct,QLearning_ab-weighted-diff_time,ab-weighted-diff_random_win_pct,ab-weighted-diff_random_time,ab-weighted-diff_QLearning_win_pct,ab-weighted-diff_QLearning_time,ab-weighted-diff_ab-weighted-diff_win_pct,ab-weighted-diff_ab-weighted-diff_time
793,68.2219419924338,0.025892257690429688,52.585119798234544,0.04685688018798828,10.844892812105927,4.1467509269714355,88.52459016393442,2.7244060039520264,91.29886506935688,5.5118138790130615,36.948297604035304,8.949666023254395
794,68.26196473551637,0.028248071670532227,52.51889168765743,0.048120975494384766,10.831234256926953,2.2937729358673096,88.53904282115869,4.362136125564575,91.30982367758187,5.8824310302734375,37.02770780856423,8.96659517288208
795,68.30188679245282,0.027085065841674805,52.45283018867924,0.05107307434082031,10.817610062893083,4.70815896987915,88.55345911949686,3.1184630393981934,91.32075471698113,4.7683751583099365,37.10691823899371,8.93162989616394
796,68.21608040201005,0.02824997901916504,52.51256281407035,0.04555487632751465,10.804020100502512,4.616790771484375,88.5678391959799,2.9769768714904785,91.33165829145729,3.3854610919952393,37.185929648241206,8.930758237838745
797,68.25595984943538,0.0258333683013916,52.57214554579674,0.04513192176818848,10.790464240903388,3.477820873260498,88.58218318695107,4.010481119155884,91.34253450439147,3.683403968811035,37.26474278544542,8.920974254608154
798,68.29573934837093,0.02952289581298828,52.5062656641604,0.04485774040222168,10.776942355889723,3.715996026992798,88.47117794486216,3.829745054244995,91.35338345864662,0.8890361785888672,37.34335839598997,8.96491289138794
799,68.21026282853568,0.027751922607421875,52.44055068836045,0.0469057559967041,10.763454317897372,3.2271640300750732,88.48560700876095,4.896238803863525,91.36420525657071,2.9622161388397217,37.42177722152691,8.944827795028687
800,68.25,0.0260009765625,52.37500000000001,0.0451662540435791,10.75,4.390391826629639,88.5,5.384905099868774,91.375,5.708799123764038,37.5,8.942950248718262
801,68.16479400749064,0.029549837112426758,52.30961298377028,0.046971797943115234,10.736579275905118,6.610724925994873,88.5143570536829,2.3815507888793945,91.38576779026218,4.092036008834839,37.578027465667915,8.95268702507019
802,68.07980049875312,0.0272519588470459,52.244389027431424,0.04703474044799805,10.723192019950124,3.881671905517578,88.5286783042394,3.7628448009490967,91.39650872817955,4.4219231605529785,37.65586034912718,8.95427417755127
803,68.11955168119552,0.02696704864501953,52.179327521793276,0.046457767486572266,10.709838107098381,3.047830104827881,88.54296388542964,5.202308893203735,91.40722291407222,5.535104036331177,37.733499377334994,8.95711898803711
804,68.1592039800995,0.02738809585571289,52.23880597014925,0.04536032676696777,10.696517412935323,4.536355018615723,88.55721393034825,3.1380560398101807,91.4179104477612,4.19166111946106,37.81094527363184,8.946875095367432
805,68.19875776397517,0.026598215103149414,52.298136645962735,0.051809072494506836,10.683229813664596,4.05318284034729,88.57142857142857,4.3264319896698,91.42857142857143,4.839929103851318,37.88819875776397,8.92306900024414
806,68.23821339950372,0.02792811393737793,52.23325062034739,0.043872833251953125,10.669975186104217,4.560523986816406,88.58560794044665,4.925400018692017,91.43920595533498,4.3701300621032715,37.96526054590571,8.970708847045898
807,68.27757125154895,0.026561975479125977,52.29244114002478,0.044998884201049805,10.656753407682777,4.9599878787994385,88.5997521685254,5.0936362743377686,91.44981412639405,7.3741631507873535,38.04213135068154,8.952753067016602
808,68.31683168316832,0.028699874877929688,52.351485148514854,0.043792724609375,10.643564356435643,2.7556941509246826,88.61386138613861,5.107210874557495,91.46039603960396,5.871359348297119,38.11881188118812,8.842469930648804
809,68.35599505562423,0.028010845184326172,52.41038318912238,0.05013680458068848,10.630407911001235,5.8822150230407715,88.62793572311496,3.5454373359680176,91.47095179233622,5.004745960235596,38.19530284301607,8.852352857589722
810,68.27160493827161,0.02711796760559082,52.46913580246913,0.0446319580078125,10.74074074074074,2.928424835205078,88.64197530864197,4.564732313156128,91.48148148148148,3.835508108139038,38.2716049382716,8.868508100509644
811,68.3107274969174,0.02669501304626465,52.40443896424167,0.04671216011047363,10.727496917385944,5.268512964248657,88.65598027127004,4.46821665763855,91.49198520345253,5.227250099182129,38.34771886559803,8.84069299697876
812,68.22660098522168,0.028711795806884766,52.463054187192114,0.045166015625,10.714285714285714,4.371860980987549,88.66995073891626,5.188647031784058,91.50246305418719,4.186193943023682,38.42364532019704,8.877898931503296
813,68.26568265682657,0.027623891830444336,52.398523985239855,0.04463815689086914,10.70110701107011,2.829741954803467,88.56088560885608,5.095136880874634,91.5129151291513,4.624340295791626,38.49938499384994,8.83948302268982
814,68.3046683046683,0.027650833129882812,52.33415233415234,0.046417951583862305,10.81081081081081,3.408061981201172,88.57493857493857,3.921937942504883,91.52334152334153,4.480310916900635,38.57493857493858,8.878741025924683
815,68.22085889570552,0.03046894073486328,52.26993865030675,0.04590320587158203,10.797546012269938,3.0833559036254883,88.58895705521472,4.597879886627197,91.53374233128835,4.320525169372559,38.65030674846626,9.075801134109497
816,68.25980392156863,0.029661893844604492,52.32843137254902,0.047895193099975586,10.784313725490197,4.9567811489105225,88.60294117647058,6.152486801147461,91.42156862745098,3.183323860168457,38.72549019607843,8.762372016906738
817,68.29865361077111,0.02718377113342285,52.38678090575275,0.04611682891845703,10.771113831089352,4.3883490562438965,88.61689106487148,4.22814679145813,91.43206854345165,4.0610809326171875,38.80048959608323,8.858221054077148
818,68.33740831295843,0.02726292610168457,52.32273838630807,0.04618501663208008,10.757946210268948,3.325921058654785,88.63080684596576,3.4372458457946777,91.44254278728606,5.74776291847229,38.87530562347188,8.833655834197998
819,68.37606837606837,0.028355836868286133,52.258852258852265,0.04742908477783203,10.744810744810746,5.991520166397095,88.64468864468864,4.197911977767944,91.45299145299145,3.7763237953186035,38.949938949938954,8.874253034591675
820,68.29268292682927,0.02907085418701172,52.31707317073171,0.04617190361022949,10.731707317073171,5.206027030944824,88.65853658536585,5.724657297134399,91.46341463414635,4.707713842391968,39.02439024390244,8.691579818725586
821,68.33130328867234,0.025333166122436523,52.375152253349576,0.04475712776184082,10.71863580998782,3.348454713821411,88.67235079171742,5.295753002166748,91.47381242387333,4.344190835952759,39.09866017052375,8.910576105117798
822,68.3698296836983,0.025233030319213867,52.311435523114355,0.047698974609375,10.70559610705596,3.91802716255188,88.56447688564477,4.191463947296143,91.48418491484185,3.76102876663208,39.17274939172749,8.808295965194702
823,68.408262454435,0.026189088821411133,52.36938031591738,0.046328067779541016,10.69258809234508,5.324928045272827,88.57837181044957,3.510931968688965,91.3730255164034,2.9616923332214355,39.24665856622114,9.084796905517578
824,68.44660194174757,0.02787303924560547,52.42718446601942,0.049835920333862305,10.679611650485436,4.52880597114563,88.59223300970875,4.321640968322754,91.38349514563106,3.201690673828125,39.32038834951456,8.83880877494812
825,68.48484848484848,0.027296066284179688,52.36363636363637,0.045400142669677734,10.666666666666668,4.214452028274536,88.60606060606061,4.56265115737915,91.39393939393939,5.247513055801392,39.39393939393939,8.778337955474854
826,68.52300242130751,0.028304100036621094,52.421307506053274,0.04511260986328125,10.653753026634384,5.962096929550171,88.61985472154964,3.9453978538513184,91.4043583535109,2.862251043319702,39.46731234866828,8.868716716766357
827,68.56106408706168,0.028555870056152344,52.4788391777509,0.04788708686828613,10.640870616686819,5.094339847564697,88.63361547762999,5.835424184799194,91.41475211608223,5.68615984916687,39.54050785973398,8.67594599723816
828,68.59903381642512,0.026239871978759766,52.53623188405797,0.047342777252197266,10.628019323671497,3.0185930728912354,88.64734299516908,3.8343489170074463,91.30434782608695,4.99383282661438,39.61352657004831,8.8713960647583
829,68.6369119420989,0.02572178840637207,52.47285886610374,0.04778289794921875,10.735826296743065,3.8093671798706055,88.66103739445114,5.071315050125122,91.31483715319662,3.628293037414551,39.68636911942099,8.811151027679443
830,68.67469879518072,0.025732040405273438,52.40963855421686,0.045969247817993164,10.72289156626506,3.6410369873046875,88.67469879518072,4.60317587852478,91.32530120481928,4.168807029724121,39.75903614457831,8.814594030380249
831,68.71239470517449,0.03252696990966797,52.34657039711191,0.05083203315734863,10.709987966305656,6.4452033042907715,88.68832731648617,3.9746150970458984,91.33574007220217,5.039952278137207,39.83152827918171,8.789167881011963
832,68.75,0.02593374252319336,52.28365384615385,0.04353785514831543,10.697115384615383,4.841720819473267,88.70192307692307,4.851529836654663,91.34615384615384,6.974668979644775,39.90384615384615,8.89525294303894
833,68.7875150060024,0.028570890426635742,52.34093637454982,0.046692848205566406,10.804321728691477,4.891570091247559,88.5954381752701,5.322774887084961,91.35654261704683,3.8621530532836914,39.97599039615846,8.844990968704224
834,68.70503597122301,0.02873086929321289,52.39808153477218,0.045932769775390625,10.79136690647482,3.7205328941345215,88.60911270983213,4.324313163757324,91.36690647482014,3.8072450160980225,40.04796163069545,8.891142129898071
835,68.62275449101797,0.028465986251831055,52.33532934131736,0.04993796348571777,10.778443113772456,5.9749767780303955,88.62275449101796,6.704913854598999,91.37724550898204,3.851732015609741,40.119760479041915,8.695942163467407
836,68.6602870813397,0.030063152313232422,52.39234449760766,0.04987215995788574,10.76555023923445,3.401822090148926,88.63636363636364,6.3751060962677,91.38755980861244,3.0633909702301025,40.19138755980861,8.89202618598938
837,68.69772998805257,0.02707815170288086,52.44922341696535,0.046998023986816406,10.75268817204301,4.470974922180176,88.64994026284349,3.2647628784179688,91.39784946236558,3.6473281383514404,40.26284348864994,8.859539985656738
838,68.61575178997613,0.025201797485351562,52.38663484486874,0.0470430850982666,10.739856801909307,3.1069180965423584,88.66348448687351,3.773948907852173,91.40811455847255,3.3042728900909424,40.334128878281625,8.806964874267578
839,68.65315852205006,0.026491165161132812,52.32419547079857,0.04781198501586914,10.727056019070321,5.106170892715454,88.55780691299165,5.497698068618774,91.41835518474373,5.891584157943726,40.405244338498214,8.711153030395508
840,68.69047619047619,0.027154922485351562,52.261904761904766,0.04512524604797363,10.714285714285714,4.275247812271118,88.57142857142857,4.905023097991943,91.42857142857143,5.056818008422852,40.476190476190474,8.821469068527222
841,68.72770511296076,0.029256820678710938,52.19976218787158,0.04842710494995117,10.820451843043994,3.701327085494995,88.58501783590962,6.461024761199951,91.43876337693222,4.218700885772705,40.54696789536266,8.822152853012085
842,68.76484560570071,0.02700519561767578,52.13776722090261,0.0456390380859375,10.926365795724466,2.3553097248077393,88.59857482185272,3.4565818309783936,91.44893111638956,4.4688966274261475,40.61757719714964,8.876781940460205
843,68.80189798339265,0.026984214782714844,52.194543297746144,0.04911518096923828,10.913404507710558,3.33310604095459,88.61209964412812,3.7448220252990723,91.45907473309609,5.067983865737915,40.68801897983393,8.87422513961792
844,68.8388625592417,0.025812864303588867,52.13270142180095,0.05574297904968262,10.90047393364929,4.917167901992798,88.62559241706161,3.7872040271759033,91.4691943127962,5.321800947189331,40.758293838862556,8.728270292282104
845,68.87573964497041,0.027724027633666992,52.18934911242603,0.047081947326660156,10.88757396449704,4.2069220542907715,88.63905325443787,4.445563077926636,91.4792899408284,4.946928977966309,40.828402366863905,8.849543809890747
846,68.91252955082743,0.029610157012939453,52.24586288416076,0.04739713668823242,10.874704491725769,3.035879135131836,88.65248226950354,4.682039022445679,91.48936170212765,4.766655921936035,40.8983451536643,8.821648120880127
847,68.94923258559622,0.03024578094482422,52.30224321133412,0.05101799964904785,10.861865407319952,2.659416913986206,88.66587957497049,4.32935905456543,91.49940968122786,5.506684064865112,40.968122786304605,8.875138998031616
848,68.86792452830188,0.029176950454711914,52.358490566037744,0.046050071716308594,10.849056603773585,4.232659101486206,88.67924528301887,4.951164245605469,91.50943396226415,4.5794031620025635,41.0377358490566,8.750533103942871
849,68.90459363957598,0.02904510498046875,52.41460541813898,0.12220597267150879,10.836277974087162,4.727309942245483,88.69257950530034,3.3911690711975098,91.51943462897526,6.30551815032959,41.10718492343934,8.85099196434021
850,68.94117647058823,0.02929997444152832,52.352941176470594,0.042022705078125,10.823529411764705,4.945198059082031,88.70588235294117,4.486249923706055,91.52941176470588,4.775198221206665,41.17647058823529,8.88526701927185
851,68.86016451233843,0.028871774673461914,52.29142185663925,0.04235696792602539,10.81081081081081,3.4754951000213623,88.71915393654524,3.367469072341919,91.53936545240893,4.77518892288208,41.24559341950646,8.827232599258423
852,68.89671361502347,0.02627706527709961,52.230046948356815,0.04950380325317383,10.7981220657277,3.5054757595062256,88.73239436619718,4.288264989852905,91.54929577464789,3.271314859390259,41.31455399061033,8.87635612487793
853,68.93317702227432,0.024738073348999023,52.28604923798359,0.04693603515625,10.785463071512309,5.477083206176758,88.74560375146542,4.503856182098389,91.55920281359906,4.3004310131073,41.38335287221571,8.677473068237305
854,68.9695550351288,0.02709794044494629,52.341920374707264,0.06296086311340332,10.889929742388759,4.951756000518799,88.75878220140515,4.420769929885864,91.56908665105387,3.7374279499053955,41.451990632318505,8.853994131088257
855,69.00584795321637,0.028003931045532227,52.397660818713454,0.04166579246520996,10.87719298245614,4.651064157485962,88.7719298245614,5.186581134796143,91.57894736842105,3.660921812057495,41.52046783625731,8.874775171279907
856,68.92523364485982,0.027903079986572266,52.336448598130836,0.04228019714355469,10.86448598130841,3.721013069152832,88.66822429906543,3.5081369876861572,91.58878504672897,3.820543050765991,41.58878504672897,8.82378602027893
857,68.96149358226371,0.030167818069458008,52.275379229871646,0.04531097412109375,10.851808634772462,4.427119255065918,88.68144690781797,4.932466983795166,91.59859976662777,4.034340143203735,41.656942823803966,8.856088876724243
858,68.88111888111888,0.02670121192932129,52.21445221445221,0.045324087142944336,10.839160839160838,5.852252960205078,88.6946386946387,3.7462029457092285,91.6083916083916,5.304264068603516,41.72494172494173,8.699556827545166
859,68.91734575087311,0.026698827743530273,52.27008149010477,0.048332929611206055,10.826542491268917,5.3567469120025635,88.70779976717112,5.333468914031982,91.61816065192085,4.807699203491211,41.79278230500582,8.879946947097778
860,68.83720930232559,0.03286910057067871,52.2093023255814,0.04495811462402344,10.813953488372093,3.406475067138672,88.72093023255813,3.1099860668182373,91.51162790697674,4.405713796615601,41.86046511627907,8.833520889282227
861,68.87340301974449,0.02756500244140625,52.1486643437863,0.04734086990356445,10.801393728222997,5.482328653335571,88.6178861788618,4.211104869842529,91.52148664343787,3.8347976207733154,41.92799070847851,8.922526836395264
862,68.90951276102089,0.02867412567138672,52.204176334106734,0.042116641998291016,10.788863109048725,5.408605337142944,88.63109048723898,3.856252908706665,91.53132250580046,6.601018905639648,41.9953596287703,8.728310108184814
863,68.94553881807649,0.027568817138671875,52.259559675550406,0.04444432258605957,10.776361529548089,3.544574022293091,88.52838933951332,4.5789830684661865,91.54113557358053,4.347593069076538,42.06257242178447,8.854277849197388
864,68.98148148148148,0.028287887573242188,52.31481481481482,0.05633831024169922,10.76388888888889,3.3261561393737793,88.54166666666666,2.7037370204925537,91.43518518518519,3.873324155807495,42.129629629629626,8.80256724357605
865,68.90173410404624,0.028142929077148438,52.2543352601156,0.0458681583404541,10.751445086705203,2.2476608753204346,88.55491329479769,4.51770806312561,91.44508670520231,4.158943176269531,42.19653179190752,8.8823561668396
866,68.82217090069284,0.029935121536254883,52.19399538106235,0.04617595672607422,10.739030023094688,0.20357489585876465,88.56812933025404,4.434026002883911,91.45496535796767,4.03847599029541,42.263279445727484,8.860098838806152
867,68.74279123414071,0.026679039001464844,52.24913494809689,0.0463869571685791,10.726643598615917,3.446073293685913,88.58131487889274,2.1505112648010254,91.46482122260669,4.39988112449646,42.32987312572088,8.713902950286865
868,68.66359447004609,0.025487899780273438,52.30414746543779,0.04335308074951172,10.714285714285714,3.771449089050293,88.59447004608295,3.7336080074310303,91.47465437788019,2.4240219593048096,42.3963133640553,8.864203929901123
869,68.69965477560415,0.02661299705505371,52.243958573072504,0.04381299018859863,10.701956271576526,5.0166449546813965,88.60759493670885,4.429776191711426,91.48446490218643,3.7790110111236572,42.462600690448795,8.816997051239014
870,68.62068965517241,0.030482053756713867,52.18390804597701,0.047460079193115234,10.689655172413794,3.8317809104919434,88.62068965517241,3.2086141109466553,91.49425287356323,4.1268298625946045,42.5287356321839,8.862558126449585
871,68.65671641791045,0.0294191837310791,52.123995407577496,0.048026084899902344,10.677382319173363,4.83191180229187,88.6337543053961,0.5288059711456299,91.50401836969002,6.559102773666382,42.5947187141217,8.82318115234375
872,68.57798165137615,0.028001785278320312,52.178899082568805,0.044435977935791016,10.6651376146789,2.885612726211548,88.53211009174312,3.5307772159576416,91.5137614678899,3.727471113204956,42.6605504587156,8.788144826889038
873,68.61397479954181,0.024725914001464844,52.23367697594502,0.047376155853271484,10.652920962199312,3.756960868835449,88.54524627720504,5.358263969421387,91.52348224513173,1.8552298545837402,42.7262313860252,8.891603946685791
874,68.53546910755148,0.02853083610534668,52.288329519450805,0.04595184326171875,10.640732265446225,4.037092924118042,88.558352402746,5.140604019165039,91.53318077803205,5.139549016952515,42.79176201372998,8.821356058120728
875,68.45714285714286,0.028577089309692383,52.34285714285715,0.0460050106048584,10.628571428571428,5.477933168411255,88.57142857142857,3.7959542274475098,91.54285714285714,4.862892150878906,42.857142857142854,8.869133949279785
876,68.4931506849315,0.028051137924194336,52.28310502283106,0.044516801834106445,10.616438356164384,3.6369709968566895,88.58447488584474,4.590209007263184,91.55251141552512,6.0596771240234375,42.922374429223744,8.703898906707764
877,68.5290763968073,0.027634143829345703,52.33751425313569,0.04784798622131348,10.604332953249715,3.3801329135894775,88.59749144811857,3.0101311206817627,91.56214367160776,6.113336086273193,42.98745724059293,8.973160982131958
878,68.56492027334852,0.0268399715423584,52.391799544419136,0.04323410987854004,10.70615034168565,4.803225994110107,88.49658314350796,3.5230002403259277,91.57175398633257,4.327581167221069,43.052391799544424,8.854075908660889
879,68.60068259385666,0.027962923049926758,52.33219567690558,0.05360531806945801,10.693970420932878,5.7592387199401855,88.50967007963595,3.5173871517181396,91.58134243458476,3.3250458240509033,43.117178612059156,8.826520919799805
880,68.52272727272727,0.028516292572021484,52.38636363636363,0.04433393478393555,10.681818181818182,6.007894992828369,88.52272727272728,5.2057952880859375,91.5909090909091,4.002468109130859,43.18181818181818,8.872434854507446
881,68.55845629965948,0.033174991607666016,52.44040862656073,0.04963183403015137,10.669693530079455,4.871441125869751,88.53575482406356,5.0388360023498535,91.60045402951191,4.389667749404907,43.24631101021566,8.68604826927185
882,68.59410430839003,0.02758312225341797,52.49433106575964,0.046732187271118164,10.657596371882086,2.984861135482788,88.54875283446711,2.50677490234375,91.60997732426304,4.894449949264526,43.31065759637188,8.882371187210083
883,68.62967157417894,0.028430938720703125,52.54813137032842,0.04763484001159668,10.645526613816534,4.402415037155151,88.56172140430351,3.954169750213623,91.61947904869761,0.749243974685669,43.37485843714609,8.875890970230103
884,68.66515837104072,0.022864103317260742,52.488687782805435,0.046092987060546875,10.633484162895927,3.123081922531128,88.57466063348416,2.958667755126953,91.6289592760181,3.8641037940979004,43.43891402714932,8.858937978744507
885,68.7005649717514,0.03180193901062012,52.54237288135594,0.047831058502197266,10.621468926553671,3.3401782512664795,88.58757062146893,4.680692911148071,91.63841807909604,5.92153000831604,43.50282485875706,8.85451602935791
886,68.62302483069978,0.027712106704711914,52.48306997742663,0.048195838928222656,10.609480812641085,0.19086194038391113,88.60045146726863,6.590739011764526,91.64785553047405,3.2858428955078125,43.566591422121896,8.701143026351929
887,68.65839909808342,0.026556968688964844,52.536640360766626,0.04813385009765625,10.597519729425029,4.215436935424805,88.61330326944757,4.197081089019775,91.5445321307779,5.521460056304932,43.63021420518602,8.871484756469727
888,68.69369369369369,0.02707505226135254,52.590090090090094,0.04635000228881836,10.585585585585585,0.7024106979370117,88.62612612612612,0.4245030879974365,91.44144144144144,5.011308908462524,43.69369369369369,8.824224948883057
889,68.61642294713161,0.026582717895507812,52.53093363329584,0.04594087600708008,10.573678290213723,5.58164381980896,88.63892013498312,4.810286045074463,91.45106861642294,4.141358137130737,43.7570303712036,8.87907600402832
890,68.65168539325842,0.027807235717773438,52.58426966292134,0.04778480529785156,10.561797752808989,4.013388156890869,88.65168539325843,5.054795026779175,91.46067415730337,3.849123001098633,43.82022471910113,8.848388910293579
891,68.68686868686868,0.02882099151611328,52.637485970819306,0.05034613609313965,10.549943883277217,5.6410300731658936,88.66442199775533,2.9845659732818604,91.47025813692481,5.741153001785278,43.88327721661055,8.686746835708618
892,68.72197309417041,0.02881908416748047,52.690582959641254,0.04963111877441406,10.538116591928251,4.417947292327881,88.67713004484304,4.594207048416138,91.4798206278027,5.781283140182495,43.946188340807176,8.827759027481079
893,68.75699888017918,0.026128053665161133,52.63157894736842,0.05167222023010254,10.526315789473683,3.3834853172302246,88.68980963045912,3.704529285430908,91.48936170212765,4.095966339111328,44.00895856662934,8.807291030883789
894,68.79194630872483,0.02719902992248535,52.57270693512305,0.047091007232666016,10.626398210290827,2.4526870250701904,88.70246085011185,2.85030198097229,91.49888143176734,4.751954793930054,44.07158836689038,8.863108158111572
895,68.8268156424581,0.025878190994262695,52.513966480446925,0.043478965759277344,10.614525139664805,4.684356927871704,88.71508379888267,3.9715330600738525,91.39664804469274,5.313187122344971,44.134078212290504,8.673145055770874
896,68.86160714285714,0.026384830474853516,52.45535714285714,0.047036170959472656,10.714285714285714,5.07246208190918,88.72767857142857,3.8350718021392822,91.40625,4.236414194107056,44.19642857142857,8.843947172164917
897,68.89632107023411,0.029645919799804688,52.508361204013376,0.04758405685424805,10.702341137123746,3.650675058364868,88.7402452619844,6.426936149597168,91.30434782608695,4.087558269500732,44.25863991081383,8.818742990493774
898,68.93095768374164,0.026942014694213867,52.56124721603563,0.049713134765625,10.690423162583519,4.411488056182861,88.75278396436525,4.16900110244751,91.31403118040089,5.238736152648926,44.32071269487751,8.848089694976807
899,68.96551724137932,0.025710105895996094,52.61401557285873,0.04790306091308594,10.678531701890991,2.822718858718872,88.76529477196885,5.426140785217285,91.32369299221357,6.268070220947266,44.38264738598443,8.755736112594604
900,69.0,0.024953126907348633,52.666666666666664,0.04641890525817871,10.666666666666668,2.719904899597168,88.77777777777777,4.309065103530884,91.33333333333333,3.4339799880981445,44.44444444444444,8.809776782989502
901,68.92341842397336,0.027824878692626953,52.71920088790233,0.04798316955566406,10.76581576026637,4.892406940460205,88.79023307436182,4.2201502323150635,91.34295227524973,4.833334922790527,44.50610432852386,8.83141016960144
902,68.8470066518847,0.03422999382019043,52.77161862527716,0.046365976333618164,10.753880266075388,3.7244760990142822,88.80266075388028,5.057375192642212,91.35254988913526,7.2009031772613525,44.567627494456765,8.802134990692139
903,68.77076411960132,0.029892921447753906,52.823920265780735,0.04374098777770996,10.852713178294573,2.799971103668213,88.81506090808416,4.648783206939697,91.36212624584718,7.386653184890747,44.629014396456256,8.88661003112793
904,68.69469026548673,0.02647995948791504,52.876106194690266,0.04486799240112305,10.84070796460177,3.852242946624756,88.82743362831859,4.950277805328369,91.3716814159292,5.151482105255127,44.690265486725664,8.679610967636108
905,68.61878453038675,0.058869361877441406,52.92817679558011,0.04609990119934082,10.828729281767956,4.000026226043701,88.83977900552486,4.187050104141235,91.38121546961327,3.1961288452148438,44.751381215469614,8.896385192871094
906,68.54304635761589,0.02637314796447754,52.980132450331126,0.044223785400390625,10.816777041942604,3.568790912628174,88.85209713024283,3.0911548137664795,91.3907284768212,4.999705076217651,44.81236203090508,8.856010913848877
907,68.57772877618523,0.18421411514282227,52.921719955898574,0.046987056732177734,10.804851157662625,3.441300868988037,88.86438809261301,3.8055641651153564,91.40022050716648,4.854798078536987,44.87320837927233,8.831791162490845
908,68.6123348017621,0.025555133819580078,52.97356828193832,0.04629015922546387,10.79295154185022,4.567685842514038,88.87665198237885,2.896790027618408,91.40969162995594,4.799355745315552,44.93392070484582,8.863561153411865
909,68.64686468646865,0.025284767150878906,52.91529152915292,0.0475919246673584,10.78107810781078,3.4493329524993896,88.88888888888889,4.8295979499816895,91.41914191419141,4.279841184616089,44.994499449944996,8.697690725326538
910,68.57142857142857,0.03250694274902344,52.85714285714286,0.0490720272064209,10.76923076923077,4.098712921142578,88.90109890109889,5.683779716491699,91.42857142857143,4.547704219818115,45.05494505494506,8.850108861923218
911,68.6059275521405,0.023261070251464844,52.79912184412733,0.046004295349121094,10.757409440175632,4.648780822753906,88.9132821075741,5.599625110626221,91.43798024149287,4.410737991333008,45.1152579582876,8.842466115951538
912,68.64035087719299,0.028448104858398438,52.85087719298246,0.04625511169433594,10.74561403508772,2.3223748207092285,88.92543859649122,5.106197118759155,91.33771929824562,5.393040895462036,45.17543859649123,8.860404968261719
913,68.67469879518072,0.03360581398010254,52.79299014238773,0.04738473892211914,10.733844468784227,3.105818748474121,88.82803943044907,3.3614389896392822,91.34720700985761,4.2266318798065186,45.2354874041621,8.86755895614624
914,68.5995623632385,0.024570226669311523,52.844638949671776,0.04596304893493652,10.722100656455142,3.6166329383850098,88.8402625820569,4.778923749923706,91.35667396061268,3.2634072303771973,45.29540481400438,8.694007158279419
915,68.63387978142077,0.027055025100708008,52.89617486338798,0.044161081314086914,10.710382513661203,5.4029951095581055,88.85245901639345,4.284006357192993,91.36612021857924,3.6093289852142334,45.3551912568306,8.870278120040894
916,68.66812227074236,0.029161930084228516,52.838427947598255,0.047966957092285156,10.698689956331878,3.316992998123169,88.8646288209607,5.545138835906982,91.26637554585153,3.764324188232422,45.414847161572055,8.828819990158081
917,68.70229007633588,0.02756524085998535,52.88985823336968,0.047531843185424805,10.687022900763358,4.517670154571533,88.87677208287896,4.739087820053101,91.27589967284624,4.4020771980285645,45.47437295528899,8.850297927856445
918,68.73638344226579,0.028321027755737305,52.8322440087146,0.045671939849853516,10.675381263616558,2.7655928134918213,88.88888888888889,3.3702292442321777,91.28540305010894,3.7452878952026367,45.53376906318083,8.862154006958008
919,68.66158868335147,0.025677204132080078,52.8835690968444,0.050145864486694336,10.663764961915124,3.049560785293579,88.90097932535365,3.19637393951416,91.29488574537541,7.3145270347595215,45.5930359085963,8.712857961654663
920,68.69565217391305,0.027204036712646484,52.93478260869565,0.04401206970214844,10.652173913043478,5.853640794754028,88.91304347826086,5.686856031417847,91.30434782608695,3.175482988357544,45.65217391304348,8.859221935272217
921,68.62106406080348,0.02981114387512207,52.877307274701415,0.04834294319152832,10.640608034744844,3.2518231868743896,88.92508143322475,4.810059070587158,91.31378935939196,4.259378910064697,45.71118349619978,8.810670137405396
922,68.65509761388286,0.028243064880371094,52.81995661605207,0.04802894592285156,10.629067245119305,3.5414159297943115,88.93709327548807,4.8877458572387695,91.3232104121475,3.741568088531494,45.770065075921906,8.853183031082153
923,68.5807150595883,0.028662919998168945,52.87107258938245,0.04726219177246094,10.617551462621885,4.4302918910980225,88.94907908992417,1.5438122749328613,91.3326110509209,4.577915191650391,45.82881906825569,8.718309164047241
924,68.5064935064935,0.029778003692626953,52.922077922077925,0.04626774787902832,10.606060606060606,2.760206937789917,88.96103896103897,3.0192959308624268,91.34199134199135,5.144585132598877,45.887445887445885,8.958178043365479
925,68.43243243243244,0.027289152145385742,52.972972972972975,0.046427249908447266,10.594594594594595,3.775412082672119,88.86486486486487,5.301398992538452,91.35135135135135,4.8793559074401855,45.94594594594595,8.894150972366333
926,68.3585313174946,0.026076793670654297,53.02375809935205,0.0442349910736084,10.583153347732182,5.506120920181274,88.87688984881208,5.474335193634033,91.36069114470843,4.217833995819092,46.00431965442765,8.834338903427124
927,68.28478964401295,0.030453920364379883,52.96655879180151,0.048004150390625,10.571736785329017,4.005374908447266,88.88888888888889,4.928853988647461,91.3700107874865,1.0641229152679443,46.062567421790725,8.889851808547974
928,68.21120689655173,0.026694059371948242,52.90948275862068,0.045176029205322266,10.560344827586206,3.3372817039489746,88.90086206896551,3.243396282196045,91.37931034482759,4.15973687171936,46.12068965517241,8.720704793930054
929,68.13778256189451,0.027575016021728516,52.85252960172229,0.04396319389343262,10.656620021528525,2.3617801666259766,88.91280947255113,4.464454889297485,91.3885898815931,6.08913779258728,46.178686759956946,8.890918016433716
